User-ID,Location,Age,Country
7792,"pompton plains, new jersey, usa",60.0,usa
7819,"seattle, ,",27.0,
7864,"klang, selangor, malaysia",17.0,malaysia
7882,"milwaukee, wisconsin, usa",34.0,usa
7886,"kansas city, missouri, usa",27.0,usa
7887,"altoona, pennsylvania, usa",23.0,usa
7889,"wengen, bern, switzerland",18.0,switzerland
7893,"sault ste. marie, ontario, canada",44.0,canada
7898,"washington, dc, usa",20.0,usa
7908,"ventura, california, usa",18.0,usa
7913,"mission hills, california, usa",43.0,usa
7928,"durand, michigan, usa",39.0,usa
7936,"valencia, valencia, spain",51.0,spain
7958,"oeiras, lisbon, portugal",27.0,portugal
7962,"albuquerque, new mexico, usa",54.0,usa
7980,"cambridge, massachusetts, usa",34.0,usa
7983,"longview, washington, usa",26.0,usa
8034,"amsterdam, noord-holland, netherlands",31.0,netherlands
8067,"owings mills, maryland, usa",26.0,usa
8094,"ourense, ourense, spain",13.0,spain
8095,"peterborough, ontario, canada",22.0,canada
8138,"the dalles, oregon, usa",28.0,usa
8167,"cambridge, ,",39.0,
8186,"baltimore, maryland, usa",33.0,usa
8189,"denver, colorado, usa",24.0,usa
8201,"clawson, michigan, usa",37.0,usa
8225,"syracuse, new york, usa",25.0,usa
8234,"colorado springs, colorado, usa",44.0,usa
8240,"lawrenceburg, indiana, usa",50.0,usa
8245,"torrance, california, usa",31.0,usa
8250,"carrollton, texas, usa",34.0,usa
8253,"tulsa, oklahoma, usa",26.0,usa
8255,"savage, minnesota, usa",47.0,usa
8268,"dallas, texas, usa",35.0,usa
8284,"manchester, kentucky, usa",28.0,usa
8313,"warrenville, illinois, usa",36.0,usa
8314,"newark, california, usa",36.0,usa
8323,"roy, utah, usa",48.0,usa
8344,"hamburg, hamburg, germany",35.0,germany
8346,"beverly, west virginia, usa",64.0,usa
8362,"los angeles, california, usa",28.0,usa
8380,"auburn, california, usa",19.0,usa
8419,"fribourg, fribourg, switzerland",21.0,switzerland
8460,"carlsbad, california, usa",66.0,usa
8473,"edmonton, alberta, canada",22.0,canada
8483,"worms, rheinland-pfalz, germany",36.0,germany
8487,"carrollton, texas, usa",30.0,usa
8512,"barcelona, catalunya, spain",43.0,spain
8530,"minneapolis, minnesota, usa",16.0,usa
8537,"richmond, british columbia, canada",43.0,canada
8570,"rochester, new york, usa",23.0,usa
8580,"bath, england, united kingdom",19.0,united kingdom
8590,"porto, portugal, portugal",23.0,portugal
8609,"london, england, united kingdom",29.0,united kingdom
8613,"cincinnati, ohio, usa",69.0,usa
8660,"innsbruck, tirol, austria",25.0,austria
8672,"manassas, virginia, usa",17.0,usa
8674,"singapore, n/a, singapore",29.0,singapore
8681,"orlando, florida, usa",34.0,usa
8685,"marietta, georgia, usa",32.0,usa
8687,"bucharest, n/a, romania",28.0,romania
8699,"zeewolde, flevoland, netherlands",72.0,netherlands
8720,"anchorage, alaska, usa",31.0,usa
8739,"lafayette, louisiana, usa",51.0,usa
8741,"seevetal, niedersachsen, germany",27.0,germany
8752,"n/a, n/a, monaco",45.0,monaco
8759,"jefferson city, missouri, usa",17.0,usa
8765,"san bartolomé lanzarote, las palmas, spain",60.0,spain
8801,"san francisco, california, usa",24.0,usa
8807,"shanghai, shanghai, china",42.0,china
8815,"birmingham, england, united kingdom",23.0,united kingdom
8820,"stockerau, niederoesterreich, austria",25.0,austria
8855,"seattle, washington, usa",26.0,usa
8864,"st petersburg, florida, usa",26.0,usa
8870,"austin, texas, usa",45.0,usa
8872,"athens, georgia, usa",65.0,usa
8890,"paris, ile-de-france, france",47.0,france
8930,"st. louis, missouri, usa",78.0,usa
8935,"little elm, texas, usa",35.0,usa
8936,"elizabeth city, north carolina, usa",18.0,usa
8937,"murphysboro, ,",37.0,
8955,"bayside, new york, usa",42.0,usa
8961,"dekalb, illinois, usa",28.0,usa
8966,"truth or consequences, new mexico, usa",24.0,usa
8971,"berlin, berlin, germany",27.0,germany
9016,"porto, vila nova de gaia, portugal",28.0,portugal
9080,"campinas, sao paulo, brazil",20.0,brazil
9094,"albuquerque, new mexico, usa",14.0,usa
9109,"perth, western australia, australia",31.0,australia
9139,"mt. pleasant, michigan, usa",17.0,usa
9141,"durango, colorado, usa",65.0,usa
9143,"madrid, madrid, spain",47.0,spain
9174,"denver, colorado, usa",37.0,usa
9177,"leicester, leicestershire, united kingdom",26.0,united kingdom
9183,"waterloo, ontario, canada",31.0,canada
9200,"columbia, missouri, usa",14.0,usa
9203,"great bend, kansas, usa",69.0,usa
9209,"lugano, ticino, switzerland",38.0,switzerland
9226,"kapolei, hawaii, usa",27.0,usa
9227,"glendora, california, usa",24.0,usa
9276,"milano, lombardia, italy",39.0,italy
9295,"kelseyville, california, usa",13.0,usa
9302,"wendover, buckinghamshire, united kingdom",36.0,united kingdom
9314,"london, england, united kingdom",23.0,united kingdom
9340,"oak park, illinois, usa",35.0,usa
9341,"hamburg, ,",33.0,
9354,"albuquerque, new mexico, usa",30.0,usa
9373,"banks, alabama, usa",40.0,usa
9385,"scottsburg, indiana, usa",28.0,usa
9389,"west monroe, new york, usa",25.0,usa
9394,"alameda, california, usa",36.0,usa
9408,"waipahu, hawaii, usa",34.0,usa
9414,"ipswich, suffolk, united kingdom",37.0,united kingdom
9417,"whitby, ontario, canada",26.0,canada
9440,"indianapolis, indiana, usa",21.0,usa
9455,"glen vine, isle of man, united kingdom",36.0,united kingdom
9486,"east windsor, new jersey, usa",46.0,usa
9487,"manchester, england, united kingdom",43.0,united kingdom
9516,"manchester, manchester, united kingdom",27.0,united kingdom
9525,"woodbridge, new jersey, usa",15.0,usa
9555,"edinburgh, scotland, united kingdom",29.0,united kingdom
9568,"wichita, kansas, usa",44.0,usa
9571,"reinbek, schleswig-holstein, germany",27.0,germany
9574,"lansing, michigan, usa",33.0,usa
9592,"eugene, oregon, usa",40.0,usa
9613,"collings lakes, new jersey, usa",34.0,usa
9625,"storm lake, iowa, usa",20.0,usa
9644,"hamilton, ontario, canada",59.0,canada
9660,"albuquerque, new mexico, usa",35.0,usa
9662,"berlin, berlin, germany",24.0,germany
9714,"cincinnati, ohio, usa",40.0,usa
9717,"rockford, illinois, usa",16.0,usa
9718,"brooklyn, new york, usa",35.0,usa
9737,"covington, georgia, usa",65.0,usa
9806,"boulder, colorado, usa",25.0,usa
9834,"culleoka, tennessee, usa",30.0,usa
9846,"union beach, new jersey, usa",45.0,usa
9850,"rueil-malmaison, n/a, france",29.0,france
9856,"glendale, colorado, usa",22.0,usa
9893,"beaverton, oregon, usa",50.0,usa
9899,"gainesville, georgia, usa",50.0,usa
9904,"erftstadt, nordrhein-westfalen, germany",26.0,germany
9908,"woodstock, georgia, usa",36.0,usa
9918,"las vegas, nevada, usa",17.0,usa
9924,"sunnyvale, california, usa",17.0,usa
9929,"littleton, colorado, usa",43.0,usa
9952,"katy/houston, texas, usa",22.0,usa
9991,"la mesa, california, usa",43.0,usa
10001,"mesa, arizona, usa",47.0,usa
10030,"pittsburgh, pennsylvania, usa",66.0,usa
10047,"big lake, minnesota, usa",20.0,usa
10067,"watton, norfolk, england",61.0,england
10069,"downham market, england, united kingdom",41.0,united kingdom
10071,"bocholt, nordrhein-westfalen, germany",17.0,germany
10112,"spokane, washington, usa",26.0,usa
10118,"minneapolis, minnesota, usa",44.0,usa
10157,"cambridge, england, united kingdom",25.0,united kingdom
10164,"mccomb, mississippi, usa",34.0,usa
10190,"southampton, hampshire, united kingdom",31.0,united kingdom
10199,"eltham, victoria, australia",17.0,australia
10205,"las vegas, nevada, usa",22.0,usa
10209,"wichita, kansas, usa",29.0,usa
10215,"edinburgh, scotland, united kingdom",34.0,united kingdom
10234,"ottawa, ontario, canada",28.0,canada
10239,"ocala, florida, usa",31.0,usa
10241,"avon, massachusetts, usa",27.0,usa
10250,"berisso, buenos aires, argentina",45.0,argentina
10261,"banská bystrica, n/a, slovakia",21.0,slovakia
10315,"calgary, alberta, canada",18.0,canada
10319,"ellsworth, wisconsin, usa",45.0,usa
10338,"azusa, california, usa",15.0,usa
10351,"seattle, washington, usa",15.0,usa
10354,"martinsburg, west virginia, usa",15.0,usa
10373,"vienna, virginia, usa",17.0,usa
10413,"passau, bayern, germany",24.0,germany
10433,"roswell, georgia, usa",48.0,usa
10493,"ourense, ourense, spain",19.0,spain
10497,"rijswijk, zuid-holland, netherlands",46.0,netherlands
10512,"terang, victoria, australia",35.0,australia
10532,"shipley, west yorkshire, united kingdom",29.0,united kingdom
10542,"alacant, països catalans, spain",18.0,spain
10546,"wendlingen, baden-wuerttemberg, germany",28.0,germany
10560,"chicago, illinois, usa",27.0,usa
10561,"lünen, nordrhein- westfalen, germany",16.0,germany
10571,"benalmádena, málaga, spain",25.0,spain
10590,"shah alam, selangor, malaysia",22.0,malaysia
10601,"oka, quebec, canada",58.0,canada
10607,"plattsburgh, new york, usa",60.0,usa
10619,"douglas, alaska, usa",33.0,usa
10623,"toulouse, midi-pyrenées, france",26.0,france
10649,"buenos aires, buenos aires, argentina",27.0,argentina
10654,"queenstown, otago, new zealand",16.0,new zealand
10660,"luzern, luzern, switzerland",37.0,switzerland
10686,"bloomfield, new jersey, usa",27.0,usa
10697,"lexington, kentucky, usa",20.0,usa
10714,"bergeggi, liguria, italy",39.0,italy
10716,"troy, michigan, usa",54.0,usa
10729,"keene, new hampshire, usa",35.0,usa
10737,"london, england, united kingdom",37.0,united kingdom
10746,"grosseto, toscana, italy",45.0,italy
10750,"sioux falls, south dakota, usa",24.0,usa
10764,"tampere, pirkanmaa, finland",22.0,finland
10776,"berlin, berlin, germany",29.0,germany
10813,"washington, missouri, usa",45.0,usa
10819,"richmond, kentucky, usa",27.0,usa
10829,"oshkosh, wisconsin, usa",38.0,usa
10830,"san francisco, california, usa",21.0,usa
10865,"magdeburg, sachsen-anhalt, germany",14.0,germany
10875,"padova, veneto, italy",21.0,italy
10921,"middleburg, florida, usa",65.0,usa
10924,"silver lake, missouri, usa",20.0,usa
10927,"roma, ,",31.0,
10951,"cape canaveral, florida, usa",62.0,usa
10959,"romulus, mi, michigan, usa",57.0,usa
10963,"victoria, british columbia, canada",22.0,canada
10965,"uppsala, uppland, sweden",22.0,sweden
10985,"southampton, england, united kingdom",38.0,united kingdom
11006,"greymouth, westland, new zealand",49.0,new zealand
11078,"san jose, california, usa",52.0,usa
11115,"kungälv, västra götaland, sweden",24.0,sweden
11119,"denver, colorado, usa",36.0,usa
11120,"kerava, uusimaa, finland",58.0,finland
11124,"union city, new jersey, usa",30.0,usa
11136,"cork, cork, ireland",27.0,ireland
11163,"oswestry, england, united kingdom",60.0,united kingdom
11169,"winnipeg, manitoba, canada",27.0,canada
11172,"cologne, nordrhein-westfalen, germany",27.0,germany
11192,"worms, rheinland-pfalz, germany",49.0,germany
11198,"stuttgart, baden-wuerttemberg, germany",45.0,germany
11201,"groningen, groningen, netherlands",30.0,netherlands
11206,"paris, tennessee, usa",62.0,usa
11224,"tumwater, washington, usa",51.0,usa
11231,"hinesville, georgia, usa",37.0,usa
11260,"vineland, new jersey, usa",37.0,usa
11279,"kingston, ontario, canada",29.0,canada
11285,"kamloops, british columbia, canada",32.0,canada
11298,"akron, pennsylvania, usa",45.0,usa
11325,"seattle, washington, usa",23.0,usa
11390,"albany, new york, usa",93.0,usa
11393,"mississauga, ontario, canada",73.0,canada
11400,"ottawa, ontario, canada",49.0,canada
11415,"croydon, england, united kingdom",48.0,united kingdom
11425,"todd, north carolina, usa",15.0,usa
11435,"ventura, california, usa",61.0,usa
11438,"ottawa, ontario, canada",53.0,canada
11464,"calgary, alberta, canada",16.0,canada
11500,"stockholm, , sweden",35.0,sweden
11517,"onley, virginia, usa",57.0,usa
11520,"jasper, florida, usa",45.0,usa
11521,"st. louis, missouri, usa",24.0,usa
11547,"valley springs, california, usa",19.0,usa
11554,"houston, texas, usa",35.0,usa
11621,"gatineau, quebec, canada",40.0,canada
11629,"houston, texas, usa",21.0,usa
11643,"senatobia, mississippi, usa",34.0,usa
11657,"cincinnati, ohio, usa",25.0,usa
11661,"oxford, england, united kingdom",26.0,united kingdom
11687,"orillia, ontario, canada",47.0,canada
11690,"landau, rheinland-pfalz, germany",30.0,germany
11709,"davison, michigan, usa",29.0,usa
11724,"west lawn, pennsylvania, usa",42.0,usa
11737,"cesena, ,",31.0,
11754,"aguimes, las palmas de gc, spain",27.0,spain
11766,"saskatoon, saskatchewan, canada",25.0,canada
11776,"taunton, england, united kingdom",31.0,united kingdom
11788,"jenks, oklahoma, usa",30.0,usa
11795,"ourense, ourense, spain",41.0,spain
11797,"houston, texas, usa",32.0,usa
11805,"torino, piemonte, italy",21.0,italy
11808,"città di castello, umbria, italy",52.0,italy
11813,"canberra, australian capital territory, australia",30.0,australia
11819,"dunbar, west virginia, usa",52.0,usa
11824,"turku, länsi suomen lääni, finland",22.0,finland
11851,"santa monica, california, usa",25.0,usa
11881,"paris, ile de france, france",32.0,france
11924,"amherst, massachusetts, usa",19.0,usa
11944,"santo tirso, porto, portugal",21.0,portugal
11963,"sheffield, england, united kingdom",34.0,united kingdom
11971,"barcelona, catalonia, spain",37.0,spain
11974,"münchen, bayern, germany",29.0,germany
11993,"lakewood, colorado, usa",37.0,usa
12022,"roma, ,",49.0,
12035,"rockford, illinois, usa",39.0,usa
12046,"palma de mallorca, dc, spain",26.0,spain
12059,"madrid, madrid, spain",23.0,spain
12080,"etobicoke, ontario, canada",50.0,canada
12081,"schwarme, niedersachsen, germany",19.0,germany
12091,"milton, ontario,",44.0,
12095,"london, england, united kingdom",33.0,united kingdom
12100,"quezon city, national capital region, philippines",26.0,philippines
12110,"dracut, massachusetts, usa",43.0,usa
12111,"plainfield, illinois, usa",40.0,usa
12112,"austin, texas, usa",40.0,usa
12122,"cooks hill, new south wales, australia",26.0,australia
12140,"gijón, asturias, spain",27.0,spain
12143,"pleasant hill, california, usa",51.0,usa
12154,"pittsburgh, pennsylvania, usa",41.0,usa
12158,"fort wayne, indiana, usa",49.0,usa
12173,"barcelona, catalunya, spain",23.0,spain
12189,"ourense, galicia, spain",24.0,spain
12202,"legazpi city, albay, philippines",19.0,philippines
12209,"poughkeepsie, new york, usa",18.0,usa
12220,"methuen, massachusetts, usa",46.0,usa
12231,"cape coral, florida, usa",28.0,usa
12233,"el cajon, california, usa",33.0,usa
12235,"walzbachtal, baden-wuerttemberg, germany",27.0,germany
12238,"oklahoma city, oklahoma, usa",31.0,usa
12246,"karlsruhe, baden-wuerttemberg, germany",15.0,germany
12253,"berchem, antwerpen, belgium",39.0,belgium
12272,"ploiesti, prahova, romania",18.0,romania
12278,"virginia beach, virginia, usa",30.0,usa
12282,"greenwood, indiana, usa",23.0,usa
12285,"livermore, california, usa",38.0,usa
12315,"rsvl, arkansas, usa",33.0,usa
12328,"knoxville, tennessee, usa",28.0,usa
12330,"sao paulo, sao paulo, brazil",30.0,brazil
12331,"athens, n/a, greece",31.0,greece
12333,"epsom, england, united kingdom",18.0,united kingdom
12341,"melbourne, victoria, australia",28.0,australia
12343,"grass lake, michigan, usa",42.0,usa
12348,"brighton, massachusetts, usa",23.0,usa
12362,"dallas, texas, usa",54.0,usa
12387,"sordevolo (bi), piemonte, italy",21.0,italy
12388,"ann arbor, michigan, usa",28.0,usa
12390,"fredericksburg, virginia, usa",27.0,usa
12423,"bloomington, illinois, usa",52.0,usa
12453,"marshalltown, iowa, usa",14.0,usa
12457,"bridgeport, west virginia, usa",36.0,usa
12484,"glasgow, scotland, united kingdom",23.0,united kingdom
12489,"houston, texas, usa",26.0,usa
12490,"winnipeg, manitoba, canada",40.0,canada
12492,"rochester, minnesota, usa",17.0,usa
12495,"istanbul, n/a, turkey",28.0,turkey
12512,"deventer, overijssel, netherlands",34.0,netherlands
12524,"albuquerque, new mexico, usa",29.0,usa
12538,"byron, minnesota, usa",18.0,usa
12548,"`s-hertogenbosch, brabant, netherlands",44.0,netherlands
12554,"independence, missouri, usa",42.0,usa
12568,"glasgow, scotland, united kingdom",26.0,united kingdom
12569,"selangor, subang jaya, malaysia",22.0,malaysia
12578,"san diego, california, usa",26.0,usa
12614,"youngsville, louisiana, usa",51.0,usa
12619,"parksville, british columbia, canada",56.0,canada
12626,"oshkosh, wisconsin, usa",42.0,usa
12640,"ithaca, new york, usa",28.0,usa
12641,"hollywood, florida, usa",25.0,usa
12650,"donostia, gipuzkoa, spain",27.0,spain
12651,"nantwich, england, united kingdom",38.0,united kingdom
12657,"bremen, bremen, germany",48.0,germany
12659,"rome, new york, usa",43.0,usa
12663,"lone rock, wisconsin, usa",43.0,usa
12673,"bristol, south glos., united kingdom",23.0,united kingdom
12680,"washington, dc, usa",20.0,usa
12690,"bennett, colorado, usa",35.0,usa
12698,"portland, oregon, usa",32.0,usa
12702,"valley stream, new york, usa",31.0,usa
12707,"edmonton, alberta, canada",37.0,canada
12710,"san antonio, texas, usa",19.0,usa
12725,"west chester, ohio, usa",50.0,usa
12734,"san jose, california, usa",57.0,usa
12755,"oakville, washington, usa",40.0,usa
12780,"vienna, vienna, austria",30.0,austria
12784,"detroit, michigan, usa",57.0,usa
12815,"west hollywood, california, usa",25.0,usa
12817,"dekalb, illinois, usa",36.0,usa
12824,"long beach, california, usa",18.0,usa
12835,"hamburg, hamburg, germany",38.0,germany
12841,"a coruña, galicia, spain",37.0,spain
12854,"teruel, aragon, spain",26.0,spain
12863,"london, england, united kingdom",29.0,united kingdom
12917,"moore, oklahoma, usa",24.0,usa
12927,"wolverhampton, england,",52.0,
12929,"hilo, hawaii, usa",44.0,usa
12945,"kitchener, ontario, canada",30.0,canada
12951,"raleigh, north carolina, usa",35.0,usa
12963,"doraville, georgia, usa",34.0,usa
12965,"nishinomiya, hyogo, japan",25.0,japan
12981,"san sebastian, guipuzcoa, spain",45.0,spain
12982,"getxo, vizcaya, spain",41.0,spain
12990,"denver, colorado, usa",58.0,usa
12992,"richmond, virginia, usa",26.0,usa
13026,"vanderhoof, british columbia, canada",31.0,canada
13057,"mason, ohio, usa",47.0,usa
13060,"victoria, british columbia, canada",29.0,canada
13080,"edmonton, alberta, canada",22.0,canada
13093,"zaragoza, aragon, spain",29.0,spain
13094,"schenectady, new york, usa",24.0,usa
13104,"marysville, washington, usa",25.0,usa
13113,"singapore, n/a, singapore",25.0,singapore
13126,"mumbai, maharashtra, india",21.0,india
13127,"palo alto, california, usa",27.0,usa
13140,"pleasant grove, utah, usa",27.0,usa
13141,"brighton, england, united kingdom",26.0,united kingdom
13150,"page, arizona, usa",31.0,usa
13164,"scottsburg, indiana, usa",33.0,usa
13173,"norfolk, virginia, usa",55.0,usa
13191,"north bergen, new jersey, usa",57.0,usa
